id,text,created_at,lang
1529699377396101120, hi im looking for blink teume nctzen midzy kepian dive orbit nswer uaena my sommungchis le sserafim fans s…,2022-05-26 05:42:06+00:00,en
1529700428597846018, Armys and blinks pulling up to the Hybe building to personally escort Garam out of there  garamOUT,2022-05-26 05:46:17+00:00,en
1529700294829166592,JwEnded pannchoa is garam,2022-05-26 05:45:45+00:00,en
1529700089697947648,Dasiras Restart paradoxlore aysinnit aside from that her previous school also confirmed that she hit someone with a flower pot and took a photo with lewd drawings in the board and one of the students said that garam told them she hit someone thats why she transferred schools,2022-05-26 05:44:56+00:00,en
1529700050489704448, Garam stans especially on tiktok need to stop comparing garam to soojin Soojin was innocent amp didn’t even get a chance to clea…,2022-05-26 05:44:47+00:00,en
1529700037764300800,Ppl fought for their lives under this about the spices usedgaram masala vs  spice  someone even called me westernised bcoz I didnt use the lotus root lmfao its not even available nor traditional here kahase lau bhaigarden se todke ,2022-05-26 05:44:44+00:00,en
1529700022828544001, Hating Jennie for fake scandal but Defending GARAM the bully is so ,2022-05-26 05:44:40+00:00,en
1529699938099003392, Jennie never confirmed that she dated both of them youre just being delusional and Christ dating is not a scandal to be…,2022-05-26 05:44:20+00:00,en
1529699880872169474,jackwongdbi soompi wow s that not your fave Kim Garam you ,2022-05-26 05:44:06+00:00,en
1529699854917976065,Naur this account is a legit garam protector account and the new followers are probably garam trolls lmao ,2022-05-26 05:44:00+00:00,en
1529699788446265346, when i’m in a dickriding competition and my opponent is a garam supporter ,2022-05-26 05:43:44+00:00,en
1529699669785595904,the only thing I hate they made rumor about jennie and tae to distaract ppl about garam’s issues,2022-05-26 05:43:16+00:00,en
1529699518291542016, PLEASE STOP COMPARING LEO TO GARAM YOU DONT EVEN KNOW THE WHOLE STORY  Leo apologize already …,2022-05-26 05:42:40+00:00,en
1529699457981644800,dont cover garam case  garamOUT garamBULLY,2022-05-26 05:42:25+00:00,en
1529699428549808128, A pamphlet probably from the s from Panjab titled Garam mausam vich garam cha published in Gurmukhi and Urdu showi…,2022-05-26 05:42:18+00:00,en
1529699417741217792, I read something fascinatingI was reluctant to believe itbut another sources said something similar Lets talk about it…,2022-05-26 05:42:16+00:00,en
1529699290523701249, Defending Kim Garam on the internet isn’t enough I need a gun kimgaram,2022-05-26 05:41:45+00:00,en
1529701473491337216, allkpop allkpop how much HYBE paid you to post this kind of article to cover up Grahams issue,2022-05-26 05:50:26+00:00,en
1529701424984039424,hybeimbroke  omgg Thankiee,2022-05-26 05:50:14+00:00,en
1529701386258206720,out of all ppl tenia q ser benny blanco hybe pone a bts a trabajar con todos los funaos ,2022-05-26 05:50:05+00:00,en
1529701326204313600, Reporter hwang hye jin writes most of official journals for bts said hybe will not gonna respond to jennie taehyung dating…,2022-05-26 05:49:51+00:00,en
1529701266842329088, So one rumour they can clarify but not the other One is protected and the other one throw to the wolves with no single com…,2022-05-26 05:49:37+00:00,en
1529700914105176065, Made a very special visit today to admire my boys BTStwt at Hybe  ,2022-05-26 05:48:13+00:00,en
1529700845788753920, FREE TAEHYUNG FROM HYBE FREE TAEHYUNG FROM COMPANY STAN FREE TAEHYUNG FROM SHIPPERS 정바비참여곡삭제해 김가람학폭 정바비아웃 gara…,2022-05-26 05:47:56+00:00,en
1529700673528295424,Came back just to say how unfair it is for Te to be used like this for whatever sick joke the agencies are playing They’re clearly using this situation to divert attention from whatever scandals they had I never thought hybe would stoop this low to defend a bully Innocent,2022-05-26 05:47:15+00:00,en
1529700631803375616, HYBE is allegedly having private talks with KimGarams victim for a possible settlement ,2022-05-26 05:47:05+00:00,en
1529700445559459840, mutualan esp hybe stan teume nctzen only help rtlike tysm,2022-05-26 05:46:21+00:00,en
1529701582430179328, guys fansnonfans who caught your attention in le sserafim  ,2022-05-26 05:50:52+00:00,en
1529701562376855552, LESSERAFIM reaches a new peak of  million monthly listeners on Spotify   lesserafim becomes the fastest Kpop Gro…,2022-05-26 05:50:47+00:00,en
1529701549584179200,— rayastrolley  UP WTS LFB PH  ⌇Le Sserafim Monochrome album   𓏳   ea 𓏳  SEALED 𓏳  dp  rem bal May   dmreply to claim    Le Sserafim fearless monochrome boquet yunjin chaewon garam eunchae sakura kazuha ,2022-05-26 05:50:44+00:00,en
1529701519213285376, Gaon Download Chart Week     FEARLESS    Peak   Weeks On Chart  lesserafim LESSERAFIM 르세라핌 I…,2022-05-26 05:50:37+00:00,en
1529701514188451843,If garam is proven innocent i hope she sues the accuser for defamation and stays with le sserafim Weve seen it happen in the other kpop bullying accusations the accusers just want to defame these ppl and ruin their careers ,2022-05-26 05:50:36+00:00,en
1529701457402167296,  notpannchoa  OP points out Le Sserafims Hongchaes back acne in recent picture ,2022-05-26 05:50:22+00:00,en
1529701408324599808, — LE SSERAFIM FEARLESS audio has surpassed  views on Youtube     IMLESSERAFIM L…,2022-05-26 05:50:10+00:00,en
1529701357329866753, Gaon Digital Chart Week     FEARLESS   points  total new peak  Peak   Weeks…,2022-05-26 05:49:58+00:00,en
1529701355132276736, Most streamed Kpop Girl Group songs of  May  on Spotify filtered    IVE LOVE DIVE —   LE SSERAFIM FEARLE…,2022-05-26 05:49:58+00:00,en
1529701314338426881, LEPLAY  With KAZUHA amp YUNJIN     lesserafim LESSERAFIM LESSERAFIM FEARLESS 르세라핌…,2022-05-26 05:49:48+00:00,en
1529701304251080704, stunning  HUHYUNJIN KAZUHA LESSERAFIM ,2022-05-26 05:49:46+00:00,en
1529701074893930498, LE SSERAFIM ON SHOW CHAMPION TODAY  ,2022-05-26 05:48:51+00:00,en
1529700823848001536, 오늘의르세라핌   THE SHOW  LESSERAFIM 르세라핌 FEARLESS ,2022-05-26 05:47:51+00:00,en
1529700757007650817, lesserafim dont cover garam case  garamOUT garamBULLY,2022-05-26 05:47:35+00:00,en
1529700685276905472, lesserafim FEARLESS Song fourth week on Spotify   st week  nd week  rd week  t…,2022-05-26 05:47:18+00:00,en
1529701752685330432, BTS didnt build that damn company from the ground just for taehyung to be thrown under the bus for a bully no name roo…,2022-05-26 05:51:32+00:00,en
1529701748876595205, Btw hybeor yg is not going to release a statement bc all of this has taken over the spotlight off the garam issue A…,2022-05-26 05:51:32+00:00,en
1529701708317589504,seokjem imo i doubt the public would make acceptable again remember wjin hes already proven innocent yet the public still thinks that hes the perpetrator its the same with garam her reputation is beyond saving at this point ,2022-05-26 05:51:22+00:00,en
1529701650260234245,yoongyly allkpop They’re busy with garam now,2022-05-26 05:51:08+00:00,en
1529701643897688064,pretty sure that flight attendant was garam or hybe idk,2022-05-26 05:51:07+00:00,en
1529701559533445120, “according to kim garam” NOBODY GIVES A FLYING FUCK IF ITS ACCORDING TO HER garamout garamOUT,2022-05-26 05:50:46+00:00,en
1529701536502366208, taehyung amp jennie when they see garam in the streets  ,2022-05-26 05:50:41+00:00,en
1529701457896742913,forsserafim Suicide rate in SK is high and most of the causes are bullying It traumatized the victims and even a single apology was not given by the bully  KIM GARAM IS THE MOST PRIVELEGED BULLY,2022-05-26 05:50:22+00:00,en
1529701255546814467,Dont cover garams case garamout  garambully,2022-05-26 05:49:34+00:00,en
1529701151297351680, new seungri article comes up  rank article dating v n j imjammed  and garam scandal suddenly disappeared   GOD pls don…,2022-05-26 05:49:09+00:00,en
1529700954446385152,minghaosmuIlet my precious garam lt,2022-05-26 05:48:22+00:00,en
1529700810434957312,garam pc be like ,2022-05-26 05:47:48+00:00,en
1529700684131577856,Y’all just noticed how great media play works Like few day back there were so many  for garam bully everyone was listening amp researching bout the victim ampwhat shit garam has been doing since now just after a rumour all the focus went on them now i hardly see media post bout grm,2022-05-26 05:47:18+00:00,en
1529700529584340993,Did I just saw a tiktok account that still stans le sserafim as ot and posts that it hurts to see Garam on Hiatus how about her victims what does hurt more Shut up ,2022-05-26 05:46:41+00:00,en
1529718904079060993, hybe check,2022-05-26 06:59:42+00:00,en
1529718869476093952,  HYBE is paying Daeryun and victims to keep quiet  Claim Baseless   The person claiming HYBE is paying the school to not s…,2022-05-26 06:59:33+00:00,en
1529718581360881665, hybe better not settle…garam has been put through enough hatred her name needs to be cleared and this  defamation sho…,2022-05-26 06:58:25+00:00,en
1529718549367132160,Remember how some even said that they wont support starshlp group just the soloist and hybe group seen this line multiple times in different sns like in YouTube comments and here in twt ,2022-05-26 06:58:17+00:00,en
1529718316612235264, The claim of KGR bullying Victim A through physical means is a claim by Daeryun Meanwhile HYBE claims that she only did it…,2022-05-26 06:57:22+00:00,en
1529718241014165504, to reveal understand use Namjoons pastrelationship or even start a rumor including him Understandably the man did n…,2022-05-26 06:57:04+00:00,en
1529718236408754176,armysachii jnklaina because the rumors werent spread by any big thing like magazine it was an edited pic if that was real pic then hybe or yg would take action,2022-05-26 06:57:03+00:00,en
1529718106586697728, baepsayed i appreciate what hybe is doing Working against ingrained cancel culture is not easy especially in a very conservat…,2022-05-26 06:56:32+00:00,en
1529718006552485888,  Victim A transferred because she could not stand the bullying   Claim Baseless  According to HYBE it was because Victi…,2022-05-26 06:56:08+00:00,en
1529718003209674752,hybe halloween party and yeonjun comes as sanzu,2022-05-26 06:56:07+00:00,en
1529717983228084224, i feel so bad for adorngg the way freaks are going to be over analyzing everything they do to find a mistake so they can mak…,2022-05-26 06:56:02+00:00,en
1529717960675577856, Help rtlike WTS  want to sell  Jake Photo Ticket Hybe LD Sunoo LD pws da Jake LD Hybe dd Jake pob wv da Hee Po…,2022-05-26 06:55:57+00:00,en
1529717944439099392,bang pd made a wise choice to separate bighitmusic from hybe before step down now i think its wiser to completely independent like bighit used to be,2022-05-26 06:55:53+00:00,en
1529717877460197376, hybe amp yg  being silent abt the jennie and taehyung dating  these mfs  ,2022-05-26 06:55:37+00:00,en
1529717767997313024,GUYS LETS DO LOUDER THAN BOMBS PARTY IF HYBE WONT PLAY IT WELL PLAY IT AND DO A WHOLE ASS TWITTER PARTY,2022-05-26 06:55:11+00:00,en
1529717741698985984, hybe ent is so stupid SUGA,2022-05-26 06:55:05+00:00,en
1529717734480564225,  KGR defended Victim B from Victim A   Claim Baseless  HYBE also stated this in their statement but did not or will not…,2022-05-26 06:55:03+00:00,en
1529717659482341376,  KGR was added to a group chat by Victim A in which she was cursed by men and random ppl   Claim Baseless  HYBE said this…,2022-05-26 06:54:45+00:00,en
1529717623612743680,soumu or hybe hear me out i need these outfits or pastel color patel for their next cb asap ,2022-05-26 06:54:36+00:00,en
1529717613122662400,yep definitely hybe’s downfall ,2022-05-26 06:54:34+00:00,en
1529717595200364544,  HYBEs statements are all based on KGRs pov and not actual proof   Claim False   HYBEs has evidence and testimonies fro…,2022-05-26 06:54:30+00:00,en
1529717517547016197,what “if” when she was already proven guilty by the ministry of education like the only way outta this one for her is to pay the victim off hybe doing exactly that as we speak yall looking goofy in the qrts ,2022-05-26 06:54:11+00:00,en
1529717336193867776,watching how last week was rough for hybe and how every of their lies about garam has been debunked it’s pretty clear someone had to do something and act to cover up everything,2022-05-26 06:53:28+00:00,en
1529717304266588160, hybe threw away gfriend and nuest just to debut bullies and misogynists,2022-05-26 06:53:20+00:00,en
1529717289469104128,  HYBE now wants to negotiate with Daeryun   Claim False   Both parties are working on a solution and it was not revealed w…,2022-05-26 06:53:17+00:00,en
1529717261090451461,  HYBE confirmed that KGR will not leave Lesserafim   Claim False  Pannchoas news headlines are as shtty as ever but stan…,2022-05-26 06:53:10+00:00,en
1529717217440301056,  HYBE denied the level  school violence record of Garam   Claim False   HYBE stated that both KGR and her legal guardian…,2022-05-26 06:53:00+00:00,en
1529717172179587072,  HYBE did not negotiate with Victim B  Claim False  Daeryun contacted HYBE in which they asked for the removal of HYBEs s…,2022-05-26 06:52:49+00:00,en
1529717109286051840, taehyung to jennie in the hybe conference room after the staff explains the garam situation ,2022-05-26 06:52:34+00:00,en
1529717088184508417, In case people have a hard time understanding the people involved    Victim A  Eunsoo Person who claimed Garam is a bul…,2022-05-26 06:52:29+00:00,en
1529716946971037696, It’s crazy that now the law firm is backing down but surprisingly no one is talking about it Hopefully Hybe gets this set…,2022-05-26 06:51:55+00:00,en
1529716831140794369,Wow so yg and hybe both have reason to make tae and Jen rumor ,2022-05-26 06:51:27+00:00,en
1529716701813624832, ReachStannn FREE TAEHYUNG FROM HYBE  FREE TAEHYUNG FROM FAKE OT,2022-05-26 06:50:57+00:00,en
1529716679680352258,taesflowev agustjrg btsbighit ItsBennyBlanco When did I say HYBE is evil Under every post Don’t put words in my mouth,2022-05-26 06:50:51+00:00,en
1529719664753909761,  lesserafim FEARLESS on Daily Charts   Bugs  repeak  VIBE  new peak  MelOn    Geni…,2022-05-26 07:02:43+00:00,en
1529719640200560640, And ltTHE SHOWgt Choice for May th is… LESSERAFIM ’s FEARLESS  Congratulations THESHOW lesserafim …,2022-05-26 07:02:37+00:00,en
1529719595300691969, Why is it important to join in our voting team  It is important to join our voting team as they have resources for votin…,2022-05-26 07:02:26+00:00,en
1529719516044746753,Le sserafim  members   happiness ,2022-05-26 07:02:08+00:00,en
1529719478988468224,  SSERAVILLE If LE SSERAFIM is nominated for  place on Mnet Mcountdown today Global Fans can participate in Live Vo…,2022-05-26 07:01:59+00:00,en
1529719464488468482, FUNDS DEAL FOR LESSERAFIM   FOR    Must reach  likes and must be following princesspromos  lesserafimjp…,2022-05-26 07:01:55+00:00,en
1529719444045709312,  FAST FANPLUS  GIVEAWAY POLL    Whos gonna have the bright future in s     VTs    follow me must reach…,2022-05-26 07:01:50+00:00,en
1529719237698154496, sseraville lets try to recommend LE SSERAFIM here  link   LESSERAFIMFEARLESS,2022-05-26 07:01:01+00:00,en
1529719771058429952, hate garams bullying issue but they keep bullying these TALENTED GROUP FYI THEYRE SELF PRODUCING IDOL ONE AND ONLY SBlt…,2022-05-26 07:03:08+00:00,en
1529719765693915138,Same I wanna know too if garam bully is illegitimate child of Bang Si Hyuk  garamout  garamOUT  garambully  Hybeout  FREETAEHYUNG ,2022-05-26 07:03:07+00:00,en
1529719761893855232, hybe just kick that garam girl its basically confirmed that shes a bully stop diverting our attention to taehyung jen c…,2022-05-26 07:03:06+00:00,en
1529719654242848768, I just know hybe is planning all this to take away attention from garam don’t be fooled focus on the common enemy garamOUT,2022-05-26 07:02:41+00:00,en
1529719629425168384, im not defending garam or anything but people on tiktok really like overanalyzing everything such as garam rolling her ey…,2022-05-26 07:02:35+00:00,en
1529719505429184513, precious girl  GARAM ,2022-05-26 07:02:05+00:00,en
1529719494846947330,  cute  GARAM ,2022-05-26 07:02:03+00:00,en
1529719482012291073, She has already got school and Ministry of Education reports of her bullying problem y didnt Hybe do a thorough check b…,2022-05-26 07:01:59+00:00,en
1529719473065889793, the hair  GARAM ,2022-05-26 07:01:57+00:00,en
1529719454128807936,pannchoa and yall hating on garam not this weirdo,2022-05-26 07:01:53+00:00,en
1529719420326658048, Garam supporters plz say some positive words to me I had enough of this antis ,2022-05-26 07:01:45+00:00,en
1529719363032711168, HYBEOFFICIALtwt does nothing for TaehyungThey only care about their privileged spoon feds and crimnalsbully garam an…,2022-05-26 07:01:31+00:00,en
1529719311027142661, Both companies If we make a BIG NEWS like two loved idols supposedly dating we can cover Garams scandal and recover ou…,2022-05-26 07:01:19+00:00,en
1529719302365908992, I’m convinced that either Garam has billionaire parents or she knows hybe’s worst secret cuz why else would they risk ever…,2022-05-26 07:01:17+00:00,en
1529719268706746369, garam best girl  ,2022-05-26 07:01:09+00:00,en
1529719266177687552,SOURCEMUSIC ok but return garam soon,2022-05-26 07:01:08+00:00,en
1529719260649594880, defending garam is a very full time job,2022-05-26 07:01:07+00:00,en
1529719165179031552, Kim Garam has also been confirmed to be the fastest female idol to attend a court trial garamout,2022-05-26 07:00:44+00:00,en
1529719123663519747, garam’s parents gotta be majority stakeholders at hybe or some shit because there’s no way she’s still in lsfrm let alone THE…,2022-05-26 07:00:34+00:00,en
1529719047712952321, Leaked DMs show Garam bullied another classmate C over her mom being disabled  HYBE visits victims school   …,2022-05-26 07:00:16+00:00,en
1529718838056472577, The fact she can even post in the middle of her bullying accusations shows a lot about her attitude Like Im fine I don…,2022-05-26 06:59:26+00:00,en
1529718788693688321, baepsayed all for garam being out since right now all the evidences are proving that shes indeed a bully but if she does…,2022-05-26 06:59:14+00:00,en
1529718607156232192,yujuseas And thats why garam needs to go ,2022-05-26 06:58:31+00:00,en
1529718575069466624, baepsayed HYYH What people are doing to Garam goes beyond bullying the vile bs people are making up for in…,2022-05-26 06:58:23+00:00,en
1529718428231208966,This shows how fake these news  The timing garam  It will not work ,2022-05-26 06:57:48+00:00,en
1529718276284387333,KittuS Oh yes garam out,2022-05-26 06:57:12+00:00,en
1529718238996615168,  Garams Chinese Teacher   claim baseless   That person may have known the actual information about the case but no furth…,2022-05-26 06:57:03+00:00,en
1529718095937277952, Chaewon did not defend Garam Firstly during their showcase she said that the legal team will handle the issue and she is i…,2022-05-26 06:56:29+00:00,en
1529718043630137344,Garam out ,2022-05-26 06:56:17+00:00,en
1529717949715468288,someone said garam was the employee THE WAY I SCREEEAAAMED ,2022-05-26 06:55:54+00:00,en
1529717891394076672, garamOUT  garamout  garambully  HYBEOFFICIALtwt you fucked up,2022-05-26 06:55:40+00:00,en
1529717827694903296,SabeeKazmi Khan sahab is playing really well  din keleay mazed ye imported puppets or in k handlers garam tawey pe bita gia hy khan Acha card kela khan ne,2022-05-26 06:55:25+00:00,en
1529717827178876928, this kim garam was such a serve ,2022-05-26 06:55:25+00:00,en
1529717806472007680,garamOUT  garamout  garambully  HYBEOFFICIALtwt you fucked up,2022-05-26 06:55:20+00:00,en
1529717794786271232, Listen if you support Kim Garam but believe that Soojin deserved to be kicked out of GIDLE do not talk to me Soojin…,2022-05-26 06:55:17+00:00,en
1529717646878330880,forsoloistKTH Sophie ha is literally garam I saw her type everything Trust me,2022-05-26 06:54:42+00:00,en
1529717171969896448,salty salty garam garam ,2022-05-26 06:52:49+00:00,en
1529720184587812864,HYBE,2022-05-26 07:04:47+00:00,en
1529719932048375808, omfg why wont hybe kick kim garam from this group literally it was confirmed that she was a bully She had  level pun…,2022-05-26 07:03:47+00:00,en
1529719915283742720, I cant believe HYBE is doing this with their biggest artist to protect such a shameless girl who doesnt even deserves to…,2022-05-26 07:03:43+00:00,en
1529719909785096192, Hybe you better leave Kim Taehyung and Jennie alone and kick that bully Garam out of the group stop dragging other art…,2022-05-26 07:03:41+00:00,en
1529719842571313157, Kths trying to prove the rumors right Which kths are they talking about Weve been fighting for tae for  days already…,2022-05-26 07:03:25+00:00,en
1529719738812841984,SierraNicoIe Im subscribed to bts but not hybe because i got tired of being spammed with the other groups  maybe ill subscribe back just for cb,2022-05-26 07:03:01+00:00,en
1529719585473060866,AjayKalarikkal dailynaver Babe they flopped hard nowhere on chart n people didnt even listennumberscritics tells They gave it coz they showed up to the showAttendess N Im not here for that though But the double standard by the k industry upon hybe about a weekly show rather than year end show,2022-05-26 07:02:24+00:00,en
1529719452400353280,But its suspicious that hybe bighit not releasing any comment on the dating news Usually theyre so fast in denying such scandal when idek whats going on,2022-05-26 07:01:52+00:00,en
1529719384159449088,hybe literally just say no yall fucking suck,2022-05-26 07:01:36+00:00,en
1529719327498575872, itgirIkazu posted on April  and it matches with Hybes recent statement Please dont delete this,2022-05-26 07:01:23+00:00,en
1529719320720203776,iamhyacinthhh allkpop Yes as  members but I am asking if hybe is still planning to keep OT If yes then how do they think that will bode well for any of the rest of the members or the future of the group overall,2022-05-26 07:01:21+00:00,en
1529719165220573185,sBellaDonna oh  can hybe come to their senses and just kick her out,2022-05-26 07:00:44+00:00,en
1529719158505881600, pannchoa crisismofid will hybe sue the ministry too,2022-05-26 07:00:42+00:00,en
1529719111525101569, and WITHOUT GFRIEND TOO hybe wont buy Source Music for applying IPO and KOSPI fck you,2022-05-26 07:00:31+00:00,en
1529718981942202369, Did Hybe think that because we already have a fanbase based on BTS and ARMY we need not worry about it Facts are fa…,2022-05-26 07:00:00+00:00,en
1529718955568287744, baepsayed Yup its sick It became a trend to hate her I have seen people say that she is the worst person who could debut w…,2022-05-26 06:59:54+00:00,en
1529718937948246016,Hello I wanna say something because I see a lot of people blaming ig armys as if they didnt vote themselves on ig anyways for not voting LTBare you so naive that you think that hybe would actually let you choose whatever you want ,2022-05-26 06:59:50+00:00,en
1529720197976043520,njshybe huh lesserafim is against huge acts I thought they are just promoting their debut they are not even charting along with psy and lim young woong wdym by against,2022-05-26 07:04:50+00:00,en
1529720190111748096,Jjeonggukkim lisajeon cristinaanyi TrezaBts WORLDMUSICAWARD BLACKPINK ygofficialblink BTStwt Cuz thats their job to protect the artists and deny those rumors Hybe denied other rumors of Bts including Taehyung how about bangpink ship,2022-05-26 07:04:48+00:00,en
1529720359804669954, LESSERAFIM reaches a new peak of  million monthly listeners on Spotify   lesserafim becomes the fastest Kpop G…,2022-05-26 07:05:29+00:00,en
1529720323771609088, Knowing Bros Behind Guess the song from dance  Keyword GOT The Beat  Step Back   Ah Fearless  Which part in Fearles…,2022-05-26 07:05:20+00:00,en
1529720308873105408, BTS  Spring Day  LESSERAFIM ,2022-05-26 07:05:17+00:00,en
1529720232511950848,kai mmmh lisa lilifilm  j homeparty dance le sserafim fearless txt  good boy gone bad keViz purr,2022-05-26 07:04:58+00:00,en
1529720159476527106,cant get le sserafim’s song outta my head,2022-05-26 07:04:41+00:00,en
1529720106028134400, le sserafim is talented asf no one lacked talking about talent they have it all dont be in denial with that,2022-05-26 07:04:28+00:00,en
1529721002795606016, You know what Im actually not surprised if one day garam has the most solo stans,2022-05-26 07:08:02+00:00,en
1529720924349530113,yes because they would sacrifice the two biggest kpop idol for someone like garam  ,2022-05-26 07:07:43+00:00,en
1529720719676174336,STOP USING JENNIE TALK ABT GARAM ,2022-05-26 07:06:55+00:00,en
1529720469028581376,armysachii jnklaina Its made to hide Kim Garam scandal I think its HYBE whos behind it,2022-05-26 07:05:55+00:00,en
1529720463953387522, anyway no center ever could outdo garam,2022-05-26 07:05:54+00:00,en
1529720458622345216, And the person who confirms is garam  garamOUT  garambully,2022-05-26 07:05:52+00:00,en
1529720293987700736, garam’s face is top tier   kimgaram 김가람 르세라핌 ,2022-05-26 07:05:13+00:00,en
1529720266938413057,allkpop They be tryin so hard to cover ms garams issue Lol STFU,2022-05-26 07:05:07+00:00,en
1529720261737533440, UjungPinay One day your fandom is Garam and the other Malala Pack it up,2022-05-26 07:05:05+00:00,en
1529721532549054464, ❀ USA GO ww ok  ❀  Popcorn Photocard Sleeves regular size outer layerdouble sleeve hybe size  ↳  usd…,2022-05-26 07:10:08+00:00,en
1529721468577366018,karmys not doing anything against antis and criticizing hybe for everything they do vs iarmys picking dumb fights on stan twt everyday and shooting for the company  chose your fighter,2022-05-26 07:09:53+00:00,en
1529721324939390976,Hybe you not getting the next BTS please stoppp embarassing  ,2022-05-26 07:09:19+00:00,en
1529721228638007296, HYBE and their cooperation with Russia With the killers Taxes from «SUN Korean language school» will go to the Russian mi…,2022-05-26 07:08:56+00:00,en
1529721138846531584, jiminmugIer Absolutely   Hybe Artists amp Worlds Role Model Dance Performer Jimin VOCAL KING JIMIN Only Days for Weekly…,2022-05-26 07:08:35+00:00,en
1529721132244295680, soompi I would like to get this info before that bully girl scandal If hybe is using Taehyung you chose the wrong gu…,2022-05-26 07:08:33+00:00,en
1529721109687705600,njshybe bambiheeseung msgzuha err me thinks ive are the literal rookie group whos against huge acts cuz even if lesserafim is the one in the same week as these huge acts the one charting WITH THEM is IVE and not Lesserafim Lmao if the members are fearless yall should be labeled as shameless motherfuckers,2022-05-26 07:08:28+00:00,en
1529721056860446720,Cant hybe just make a statement and make it clear Literally hate you hybe,2022-05-26 07:08:15+00:00,en
1529721046949060613,AjayKalarikkal Cuz bts and blackpink had the same situation but no one call police on YG amp inkigayo for this It’s pretty obvious that someone’s trying to ruin Hybe Ssera amp IVE have almost the same numbers thanks to ex izone members but everyone only questions Ssera success Weird,2022-05-26 07:08:13+00:00,en
1529720806322110465,comedy pinnacle Hybe really weird haha,2022-05-26 07:07:15+00:00,en
1529720778949730304,MGM PC  Members Minus Tae Jhope bluray  memo joon bluray mots one Tae Ld sit be ver Yoongi hybe insight Butter jin peaches Butter pob jhope dvd reg japan the best MPC swz jhope Jin DVD NY   bbrp pc lain nyaa mostly taekookjin,2022-05-26 07:07:09+00:00,en
1529720769789706245, jmari SOURCEMUSIC SOURCEMUSIC she cannot return until hybe provide fully evidence approve she is fully innocent oth…,2022-05-26 07:07:07+00:00,en
1529720745995157505, Crown  Given taken hybe ruined them afterwards   Replay  No more dream its still good someone had to be last ,2022-05-26 07:07:01+00:00,en
1529720663321153539,Im tired of taehyung and jennies dating news their fans have hurt their own idols Ill understand if they really are dating but I hope The agencies of these two idols gave information so that fans dont continue to discuss this and encourage the debate  YG Hybe,2022-05-26 07:06:41+00:00,en
1529720619159683074,jmari SOURCEMUSIC SOURCEMUSIC she cannot return until hybe provide fully evidence approve she is fully innocent otherwise she is damaging everyone,2022-05-26 07:06:31+00:00,en
1529720597030113280,ur faves arent perfect and maybe they did the most disgusting shvt hence hybe just cover it up Stfu ,2022-05-26 07:06:25+00:00,en
1529721646361083904, LESSERAFIM FEARLESS on Daily Charts    Bugs   VIBE  new peak   MelOn   Genie …,2022-05-26 07:10:36+00:00,en
1529721633509765123,   VOLUNTEER  Greetings We are again looking for volunteers who are willing to help increase LESSERAFIMs streams on…,2022-05-26 07:10:32+00:00,en
1529721620512018432, LE SSERAFIM FEARLESS OFFICIAL MV surpassed  views with M likes on YouTube and is currently trending  trend…,2022-05-26 07:10:29+00:00,en
1529721615092576258, LE SSERAFIM FEARLESS 르세라핌 FEARLESS THE SHOW  is trending  on Youtube Worldwide and also in  Countries…,2022-05-26 07:10:28+00:00,en
1529721601583108097, SNS UPDATE    Lets complete our goals   lesserafim LESSERAFIM LESSERAFIM FEARLESS 르세라핌 ルセラフィム https…,2022-05-26 07:10:25+00:00,en
1529721555831226370, Here is your daily reminder to stream FEARLESS     lesserafim   LESSERAFIM LESSERAF…,2022-05-26 07:10:14+00:00,en
1529721465914142720, LE SSERAFIM  without garam                      with garam ,2022-05-26 07:09:52+00:00,en
1529721403528065024,LE SSERAFIM FEARLESS OFFICIAL MV surpassed  views with M likes on YouTube and is currently trending  trending for music Lets be consistent Serras We can actually get M before this month end if well work together SLAY SSERAS  lesserafim  LESSERAFIM ,2022-05-26 07:09:38+00:00,en
1529721256123445249, Hi I am jamps I stan LESSERAFIM and ENHYPEN lets be moots,2022-05-26 07:09:02+00:00,en
1529722328787357696,the most played parts in FEARLESS album are kazuhas spinning part in blue flame and garams bridge part in sour grapes,2022-05-26 07:13:18+00:00,en
1529722224805937152,ScruppyCats OMG This is literally every person who has bullied Garam not saying she’s innocent or anything Staying neutral until the end,2022-05-26 07:12:53+00:00,en
1529722190278856704,still looking    wtb lfs looking for buy buying kim garam le sserafim lesserafim serrafim leserrafim hybe fearless album photocards photocard pc black petrol blue chypre ver version type selfie selca ,2022-05-26 07:12:45+00:00,en
1529722147400294402,beetsuga btsthoughts joonbangnaldo baepsayed but did the person that garam supposedly bullied ever denied the accusations of posting CP to social media,2022-05-26 07:12:35+00:00,en
1529722074721157120,Garam can go to hell and you can accompany her ,2022-05-26 07:12:18+00:00,en
1529722054295306245, — rayastrolley  UP WTS LFB PH  ⌇Le Sserafim Monochrome album   𓏳   ea 𓏳  SEALED 𓏳  dp  rem bal May   dmre…,2022-05-26 07:12:13+00:00,en
1529721756289597442,DEMI APAAAAAAA KIM GARAM WAS A STARSHIP TRAINEE SHE COULDVE DEBUTED IN IVE WHEW THEY DODGED A BULLET,2022-05-26 07:11:02+00:00,en
1529721747418669056,garamqueen worry about ya girls bullying issue  garamout,2022-05-26 07:11:00+00:00,en
